key,split,image,label,status,num_labels,updated_at
images/train/top_dataset_0289.jpg,train,top_dataset_0289.jpg,labels/train/top_dataset_0289.txt,edited,1,2026-05-26T20:00:24
images/valid/top_dataset_0010.jpg,valid,top_dataset_0010.jpg,labels/valid/top_dataset_0010.txt,accepted,1,2026-05-26T20:00:25
images/valid/top_dataset_0017.jpg,valid,top_dataset_0017.jpg,labels/valid/top_dataset_0017.txt,accepted,1,2026-05-26T20:00:26
images/valid/top_dataset_0018.jpg,valid,top_dataset_0018.jpg,labels/valid/top_dataset_0018.txt,accepted,1,2026-05-26T20:00:26
images/valid/top_dataset_0021.jpg,valid,top_dataset_0021.jpg,labels/valid/top_dataset_0021.txt,edited,1,2026-05-26T20:00:31
images/valid/top_dataset_0028.jpg,valid,top_dataset_0028.jpg,labels/valid/top_dataset_0028.txt,accepted,1,2026-05-26T20:00:31
images/valid/top_dataset_0029.jpg,valid,top_dataset_0029.jpg,labels/valid/top_dataset_0029.txt,accepted,1,2026-05-26T20:00:32
images/valid/top_dataset_0030.jpg,valid,top_dataset_0030.jpg,labels/valid/top_dataset_0030.txt,accepted,1,2026-05-26T20:00:32
images/valid/top_dataset_0033.jpg,valid,top_dataset_0033.jpg,labels/valid/top_dataset_0033.txt,edited,1,2026-05-26T20:00:36
images/valid/top_dataset_0035.jpg,valid,top_dataset_0035.jpg,labels/valid/top_dataset_0035.txt,accepted,1,2026-05-26T20:00:36
images/valid/top_dataset_0043.jpg,valid,top_dataset_0043.jpg,labels/valid/top_dataset_0043.txt,accepted,1,2026-05-26T20:00:37
images/valid/top_dataset_0046.jpg,valid,top_dataset_0046.jpg,labels/valid/top_dataset_0046.txt,edited,2,2026-05-26T20:00:39
images/valid/top_dataset_0059.jpg,valid,top_dataset_0059.jpg,labels/valid/top_dataset_0059.txt,accepted,1,2026-05-26T20:00:40
images/valid/top_dataset_0062.jpg,valid,top_dataset_0062.jpg,labels/valid/top_dataset_0062.txt,edited,1,2026-05-26T20:00:46
images/valid/top_dataset_0064.jpg,valid,top_dataset_0064.jpg,labels/valid/top_dataset_0064.txt,edited,1,2026-05-26T20:00:51
images/valid/top_dataset_0068.jpg,valid,top_dataset_0068.jpg,labels/valid/top_dataset_0068.txt,accepted,1,2026-05-26T20:00:52
images/valid/top_dataset_0071.jpg,valid,top_dataset_0071.jpg,labels/valid/top_dataset_0071.txt,accepted,1,2026-05-26T20:00:54
images/valid/top_dataset_0074.jpg,valid,top_dataset_0074.jpg,labels/valid/top_dataset_0074.txt,accepted,1,2026-05-26T20:00:55
images/valid/top_dataset_0079.jpg,valid,top_dataset_0079.jpg,labels/valid/top_dataset_0079.txt,edited,1,2026-05-26T20:01:01
images/valid/top_dataset_0085.jpg,valid,top_dataset_0085.jpg,labels/valid/top_dataset_0085.txt,accepted,0,2026-05-26T20:01:04
images/valid/top_dataset_0088.jpg,valid,top_dataset_0088.jpg,labels/valid/top_dataset_0088.txt,accepted,1,2026-05-26T20:01:04
images/valid/top_dataset_0091.jpg,valid,top_dataset_0091.jpg,labels/valid/top_dataset_0091.txt,accepted,1,2026-05-26T20:01:05
images/valid/top_dataset_0099.jpg,valid,top_dataset_0099.jpg,labels/valid/top_dataset_0099.txt,accepted,1,2026-05-26T20:01:05
images/valid/top_dataset_0104.jpg,valid,top_dataset_0104.jpg,labels/valid/top_dataset_0104.txt,edited,2,2026-05-26T20:01:12
images/valid/top_dataset_0113.jpg,valid,top_dataset_0113.jpg,labels/valid/top_dataset_0113.txt,edited,3,2026-05-26T20:01:16
images/valid/top_dataset_0114.jpg,valid,top_dataset_0114.jpg,labels/valid/top_dataset_0114.txt,edited,3,2026-05-26T20:01:24
images/valid/top_dataset_0117.jpg,valid,top_dataset_0117.jpg,labels/valid/top_dataset_0117.txt,edited,3,2026-05-26T20:01:37
images/valid/top_dataset_0123.jpg,valid,top_dataset_0123.jpg,labels/valid/top_dataset_0123.txt,edited,3,2026-05-26T20:01:45
images/valid/top_dataset_0124.jpg,valid,top_dataset_0124.jpg,labels/valid/top_dataset_0124.txt,accepted,3,2026-05-26T20:01:47
images/valid/top_dataset_0125.jpg,valid,top_dataset_0125.jpg,labels/valid/top_dataset_0125.txt,accepted,3,2026-05-26T20:01:48
images/valid/top_dataset_0128.jpg,valid,top_dataset_0128.jpg,labels/valid/top_dataset_0128.txt,accepted,3,2026-05-26T20:01:50
images/valid/top_dataset_0136.jpg,valid,top_dataset_0136.jpg,labels/valid/top_dataset_0136.txt,edited,2,2026-05-26T20:01:54
images/valid/top_dataset_0146.jpg,valid,top_dataset_0146.jpg,labels/valid/top_dataset_0146.txt,edited,2,2026-05-26T20:02:02
images/valid/top_dataset_0157.jpg,valid,top_dataset_0157.jpg,labels/valid/top_dataset_0157.txt,accepted,2,2026-05-26T20:02:03
images/valid/top_dataset_0158.jpg,valid,top_dataset_0158.jpg,labels/valid/top_dataset_0158.txt,accepted,2,2026-05-26T20:02:04
images/valid/top_dataset_0164.jpg,valid,top_dataset_0164.jpg,labels/valid/top_dataset_0164.txt,accepted,3,2026-05-26T20:02:05
images/valid/top_dataset_0166.jpg,valid,top_dataset_0166.jpg,labels/valid/top_dataset_0166.txt,accepted,3,2026-05-26T20:02:06
images/valid/top_dataset_0168.jpg,valid,top_dataset_0168.jpg,labels/valid/top_dataset_0168.txt,edited,3,2026-05-26T20:02:18
images/valid/top_dataset_0172.jpg,valid,top_dataset_0172.jpg,labels/valid/top_dataset_0172.txt,edited,3,2026-05-26T20:02:24
images/valid/top_dataset_0179.jpg,valid,top_dataset_0179.jpg,labels/valid/top_dataset_0179.txt,accepted,2,2026-05-26T20:02:26
images/valid/top_dataset_0183.jpg,valid,top_dataset_0183.jpg,labels/valid/top_dataset_0183.txt,edited,2,2026-05-26T20:02:36
images/valid/top_dataset_0189.jpg,valid,top_dataset_0189.jpg,labels/valid/top_dataset_0189.txt,accepted,2,2026-05-26T20:02:37
images/valid/top_dataset_0202.jpg,valid,top_dataset_0202.jpg,labels/valid/top_dataset_0202.txt,edited,3,2026-05-26T20:02:41
images/valid/top_dataset_0207.jpg,valid,top_dataset_0207.jpg,labels/valid/top_dataset_0207.txt,accepted,1,2026-05-26T20:02:42
images/valid/top_dataset_0208.jpg,valid,top_dataset_0208.jpg,labels/valid/top_dataset_0208.txt,accepted,1,2026-05-26T20:02:43
images/valid/top_dataset_0211.jpg,valid,top_dataset_0211.jpg,labels/valid/top_dataset_0211.txt,edited,1,2026-05-26T20:02:49
images/valid/top_dataset_0229.jpg,valid,top_dataset_0229.jpg,labels/valid/top_dataset_0229.txt,edited,2,2026-05-26T20:02:56
images/valid/top_dataset_0232.jpg,valid,top_dataset_0232.jpg,labels/valid/top_dataset_0232.txt,accepted,2,2026-05-26T20:03:01
images/valid/top_dataset_0238.jpg,valid,top_dataset_0238.jpg,labels/valid/top_dataset_0238.txt,accepted,2,2026-05-26T20:03:02
images/valid/top_dataset_0240.jpg,valid,top_dataset_0240.jpg,labels/valid/top_dataset_0240.txt,accepted,1,2026-05-26T20:03:03
images/valid/top_dataset_0247.jpg,valid,top_dataset_0247.jpg,labels/valid/top_dataset_0247.txt,accepted,2,2026-05-26T20:03:03
images/valid/top_dataset_0258.jpg,valid,top_dataset_0258.jpg,labels/valid/top_dataset_0258.txt,accepted,1,2026-05-26T20:03:04
images/valid/top_dataset_0263.jpg,valid,top_dataset_0263.jpg,labels/valid/top_dataset_0263.txt,accepted,1,2026-05-26T20:03:04
images/valid/top_dataset_0277.jpg,valid,top_dataset_0277.jpg,labels/valid/top_dataset_0277.txt,accepted,1,2026-05-26T20:03:05
images/test/top_dataset_0013.jpg,test,top_dataset_0013.jpg,labels/test/top_dataset_0013.txt,accepted,1,2026-05-26T20:03:06
images/test/top_dataset_0034.jpg,test,top_dataset_0034.jpg,labels/test/top_dataset_0034.txt,accepted,2,2026-05-26T20:03:07
images/test/top_dataset_0036.jpg,test,top_dataset_0036.jpg,labels/test/top_dataset_0036.txt,accepted,2,2026-05-26T20:03:08
images/test/top_dataset_0042.jpg,test,top_dataset_0042.jpg,labels/test/top_dataset_0042.txt,edited,2,2026-05-26T20:03:20
images/test/top_dataset_0055.jpg,test,top_dataset_0055.jpg,labels/test/top_dataset_0055.txt,accepted,1,2026-05-26T20:03:21
images/test/top_dataset_0056.jpg,test,top_dataset_0056.jpg,labels/test/top_dataset_0056.txt,accepted,1,2026-05-26T20:03:22
images/test/top_dataset_0081.jpg,test,top_dataset_0081.jpg,labels/test/top_dataset_0081.txt,edited,1,2026-05-26T20:03:26
images/test/top_dataset_0084.jpg,test,top_dataset_0084.jpg,labels/test/top_dataset_0084.txt,edited,1,2026-05-26T20:03:30
images/test/top_dataset_0100.jpg,test,top_dataset_0100.jpg,labels/test/top_dataset_0100.txt,accepted,1,2026-05-26T20:03:31
images/test/top_dataset_0110.jpg,test,top_dataset_0110.jpg,labels/test/top_dataset_0110.txt,accepted,3,2026-05-26T20:03:33
images/test/top_dataset_0119.jpg,test,top_dataset_0119.jpg,labels/test/top_dataset_0119.txt,accepted,3,2026-05-26T20:03:34
images/test/top_dataset_0133.jpg,test,top_dataset_0133.jpg,labels/test/top_dataset_0133.txt,accepted,2,2026-05-26T20:03:35
images/test/top_dataset_0153.jpg,test,top_dataset_0153.jpg,labels/test/top_dataset_0153.txt,accepted,3,2026-05-26T20:03:35
images/test/top_dataset_0169.jpg,test,top_dataset_0169.jpg,labels/test/top_dataset_0169.txt,accepted,3,2026-05-26T20:03:36
images/test/top_dataset_0175.jpg,test,top_dataset_0175.jpg,labels/test/top_dataset_0175.txt,edited,3,2026-05-26T20:03:44
images/test/top_dataset_0195.jpg,test,top_dataset_0195.jpg,labels/test/top_dataset_0195.txt,edited,3,2026-05-26T20:03:47
images/test/top_dataset_0199.jpg,test,top_dataset_0199.jpg,labels/test/top_dataset_0199.txt,edited,3,2026-05-26T20:03:54
images/test/top_dataset_0206.jpg,test,top_dataset_0206.jpg,labels/test/top_dataset_0206.txt,accepted,2,2026-05-26T20:03:55
images/test/top_dataset_0214.jpg,test,top_dataset_0214.jpg,labels/test/top_dataset_0214.txt,edited,2,2026-05-26T20:04:04
images/test/top_dataset_0226.jpg,test,top_dataset_0226.jpg,labels/test/top_dataset_0226.txt,edited,2,2026-05-26T20:04:09
images/test/top_dataset_0231.jpg,test,top_dataset_0231.jpg,labels/test/top_dataset_0231.txt,edited,2,2026-05-26T20:04:24
images/test/top_dataset_0233.jpg,test,top_dataset_0233.jpg,labels/test/top_dataset_0233.txt,accepted,2,2026-05-26T20:04:25
images/test/top_dataset_0234.jpg,test,top_dataset_0234.jpg,labels/test/top_dataset_0234.txt,edited,2,2026-05-26T20:04:28
images/test/top_dataset_0237.jpg,test,top_dataset_0237.jpg,labels/test/top_dataset_0237.txt,accepted,2,2026-05-26T20:04:29
images/test/top_dataset_0248.jpg,test,top_dataset_0248.jpg,labels/test/top_dataset_0248.txt,accepted,2,2026-05-26T20:04:31
images/test/top_dataset_0249.jpg,test,top_dataset_0249.jpg,labels/test/top_dataset_0249.txt,accepted,4,2026-05-26T20:04:31
images/test/top_dataset_0265.jpg,test,top_dataset_0265.jpg,labels/test/top_dataset_0265.txt,edited,2,2026-05-26T20:04:36
images/test/top_dataset_0274.jpg,test,top_dataset_0274.jpg,labels/test/top_dataset_0274.txt,accepted,3,2026-05-26T20:04:37
images/test/top_dataset_0283.jpg,test,top_dataset_0283.jpg,labels/test/top_dataset_0283.txt,accepted,2,2026-05-26T20:04:41
